,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1
22218,15,60,10800,0.7874999,2020-07-19 04:30:02,29116.0,,,
2550,15,60,10800,0.7874999,2020-07-19 05:10:57,,,,
22219,15,60,10800,0.7874999,2020-07-19 05:10:57,17774.0,13329.0,6989.0,2550.0
22220,15,60,10800,0.7874999,2020-07-19 05:10:57,17775.0,13330.0,2550.0,
22221,15,60,10800,0.7874999,2020-07-19 05:10:57,17776.0,2550.0,,
22222,15,60,10800,0.7874999,2020-07-19 05:10:57,2550.0,,,
39876,15,60,10800,0.7874999,2020-07-19 06:10:27,,,,
22226,15,60,10800,0.7874999,2020-07-19 06:10:27,31762.0,,,
22223,15,60,10800,0.7874999,2020-07-19 06:10:27,17777.0,13332.0,11859.0,7420.0
22224,15,60,10800,0.7874999,2020-07-19 06:10:27,17778.0,23648.0,,
22225,15,60,10800,0.7874999,2020-07-19 06:10:27,17779.0,13331.0,15534.0,
22227,15,60,10800,0.7874999,2020-07-19 07:20:12,320.0,,,
320,15,60,10800,0.7874999,2020-07-19 07:20:12,,,,
22229,15,60,10800,0.7874999,2020-07-19 07:20:12,17780.0,13333.0,4759.0,320.0
22230,15,60,10800,0.7874999,2020-07-19 07:20:12,17782.0,320.0,,
22228,15,60,10800,0.7874999,2020-07-19 07:20:12,17781.0,13334.0,320.0,
22231,15,60,10800,0.7874999,2020-07-19 08:40:22,30968.0,,,
39082,15,60,10800,0.7874999,2020-07-19 08:40:22,,,,
22234,15,60,10800,0.7874999,2020-07-19 08:40:22,17785.0,13335.0,11065.0,6626.0
22233,15,60,10800,0.7874999,2020-07-19 08:40:22,17784.0,22854.0,,
22232,15,60,10800,0.7874999,2020-07-19 08:40:22,17783.0,13336.0,14740.0,
22237,15,60,10800,0.7874999,2020-07-19 11:10:18,2551.0,,,
2551,15,60,10800,0.7874999,2020-07-19 11:10:18,,,,
22236,15,60,10800,0.7874999,2020-07-19 11:10:18,17788.0,2551.0,,
22235,15,60,10800,0.7874999,2020-07-19 11:10:18,17786.0,13338.0,6990.0,2551.0
22238,15,60,10800,0.7874999,2020-07-19 11:10:18,17787.0,13337.0,2551.0,
37747,15,60,10800,0.7874999,2020-07-19 11:10:22,,,,
22241,15,60,10800,0.7874999,2020-07-19 11:10:22,17790.0,13339.0,9730.0,5291.0
22239,15,60,10800,0.7874999,2020-07-19 11:10:22,29633.0,,,
22240,15,60,10800,0.7874999,2020-07-19 11:10:22,17789.0,21519.0,,
22242,15,60,10800,0.7874999,2020-07-19 11:10:22,17791.0,13340.0,13405.0,
22243,15,60,10800,0.7874999,2020-07-19 12:00:08,17794.0,4289.0,,
22244,15,60,10800,0.7874999,2020-07-19 12:00:08,4289.0,,,
4289,15,60,10800,0.7874999,2020-07-19 12:00:08,,,,
22245,15,60,10800,0.7874999,2020-07-19 12:00:08,17793.0,13342.0,8728.0,4289.0
22246,15,60,10800,0.7874999,2020-07-19 12:00:08,17792.0,13341.0,4289.0,
22248,15,60,10800,0.7874999,2020-07-19 12:20:49,17796.0,2876.0,,
2876,15,60,10800,0.7874999,2020-07-19 12:20:49,,,,
22247,15,60,10800,0.7874999,2020-07-19 12:20:49,17797.0,13344.0,7315.0,2876.0
22250,15,60,10800,0.7874999,2020-07-19 12:20:49,2876.0,,,
22249,15,60,10800,0.7874999,2020-07-19 12:20:49,17795.0,13343.0,2876.0,
22251,15,60,10800,0.7874999,2020-07-19 14:20:10,17799.0,13346.0,2140.0,
22252,15,60,10800,0.7874999,2020-07-19 14:20:10,17798.0,13345.0,6579.0,2140.0
22254,15,60,10800,0.7874999,2020-07-19 14:20:10,17800.0,2140.0,,
22253,15,60,10800,0.7874999,2020-07-19 14:20:10,2140.0,,,
2140,15,60,10800,0.7874999,2020-07-19 14:20:10,,,,
3824,15,60,10800,0.7874999,2020-07-19 17:00:49,,,,
22258,15,60,10800,0.7874999,2020-07-19 17:00:49,17802.0,13347.0,3824.0,
22257,15,60,10800,0.7874999,2020-07-19 17:00:49,17801.0,3824.0,,
22256,15,60,10800,0.7874999,2020-07-19 17:00:49,17803.0,13348.0,8263.0,3824.0
22255,15,60,10800,0.7874999,2020-07-19 17:00:49,3824.0,,,
22262,15,60,10800,0.7874999,2020-07-19 17:50:41,17805.0,321.0,,
22261,15,60,10800,0.7874999,2020-07-19 17:50:41,17804.0,13349.0,321.0,
22260,15,60,10800,0.7874999,2020-07-19 17:50:41,321.0,,,
22259,15,60,10800,0.7874999,2020-07-19 17:50:41,17806.0,13350.0,4760.0,321.0
321,15,60,10800,0.7874999,2020-07-19 17:50:41,,,,
39083,15,60,10800,0.7874999,2020-07-19 18:20:39,,,,
22264,15,60,10800,0.7874999,2020-07-19 18:20:39,17809.0,13352.0,11066.0,6627.0
22263,15,60,10800,0.7874999,2020-07-19 18:20:39,30969.0,,,
22265,15,60,10800,0.7874999,2020-07-19 18:20:39,17808.0,22855.0,,
22266,15,60,10800,0.7874999,2020-07-19 18:20:39,17807.0,13351.0,14741.0,
22267,15,60,10800,0.7874999,2020-07-19 20:10:46,29117.0,,,
22268,15,60,10800,0.7874999,2020-07-19 20:10:46,17811.0,21003.0,,
22269,15,60,10800,0.7874999,2020-07-19 20:10:46,17810.0,13353.0,9214.0,4775.0
22270,15,60,10800,0.7874999,2020-07-19 20:10:46,17812.0,13354.0,12889.0,
37231,15,60,10800,0.7874999,2020-07-19 20:10:46,,,,
38293,15,60,10800,0.7874999,2020-07-19 20:20:50,,,,
22274,15,60,10800,0.7874999,2020-07-19 20:20:50,30179.0,,,
22271,15,60,10800,0.7874999,2020-07-19 20:20:50,17815.0,22065.0,,
22272,15,60,10800,0.7874999,2020-07-19 20:20:50,17814.0,13356.0,13951.0,
22273,15,60,10800,0.7874999,2020-07-19 20:20:50,17813.0,13355.0,10276.0,5837.0
39877,15,60,10800,0.7874999,2020-07-19 20:30:32,,,,
22275,15,60,10800,0.7874999,2020-07-19 20:30:32,17816.0,13358.0,11860.0,7421.0
22276,15,60,10800,0.7874999,2020-07-19 20:30:32,17817.0,13357.0,15535.0,
22278,15,60,10800,0.7874999,2020-07-19 20:30:32,17818.0,23649.0,,
22277,15,60,10800,0.7874999,2020-07-19 20:30:32,31763.0,,,
1216,15,60,10800,0.7874999,2020-07-19 21:00:21,,,,
22280,15,60,10800,0.7874999,2020-07-19 21:00:21,17820.0,13360.0,1216.0,
22281,15,60,10800,0.7874999,2020-07-19 21:00:21,17821.0,13359.0,5655.0,1216.0
22282,15,60,10800,0.7874999,2020-07-19 21:00:21,1216.0,,,
22279,15,60,10800,0.7874999,2020-07-19 21:00:21,17819.0,1216.0,,
22283,15,60,10800,0.7874999,2020-07-19 21:00:26,31296.0,,,
22284,15,60,10800,0.7874999,2020-07-19 21:00:26,17823.0,13361.0,11393.0,6954.0
22285,15,60,10800,0.7874999,2020-07-19 21:00:26,17824.0,23182.0,,
22286,15,60,10800,0.7874999,2020-07-19 21:00:26,17822.0,13362.0,15068.0,
39410,15,60,10800,0.7874999,2020-07-19 21:00:26,,,,
22289,15,60,10800,0.7874999,2020-07-19 21:00:46,17827.0,2877.0,,
22287,15,60,10800,0.7874999,2020-07-19 21:00:46,17826.0,13364.0,7316.0,2877.0
22288,15,60,10800,0.7874999,2020-07-19 21:00:46,2877.0,,,
2877,15,60,10800,0.7874999,2020-07-19 21:00:46,,,,
22290,15,60,10800,0.7874999,2020-07-19 21:00:46,17825.0,13363.0,2877.0,
37748,15,60,10800,0.7874999,2020-07-19 21:40:32,,,,
22291,15,60,10800,0.7874999,2020-07-19 21:40:32,29634.0,,,
22292,15,60,10800,0.7874999,2020-07-19 21:40:32,17830.0,13366.0,13406.0,
22293,15,60,10800,0.7874999,2020-07-19 21:40:32,17829.0,21520.0,,
22294,15,60,10800,0.7874999,2020-07-19 21:40:32,17828.0,13365.0,9731.0,5292.0
22298,15,60,10800,0.7874999,2020-07-19 21:50:44,17833.0,13368.0,8264.0,3825.0
3825,15,60,10800,0.7874999,2020-07-19 21:50:44,,,,
22295,15,60,10800,0.7874999,2020-07-19 21:50:44,3825.0,,,
22296,15,60,10800,0.7874999,2020-07-19 21:50:44,17832.0,13367.0,3825.0,
22297,15,60,10800,0.7874999,2020-07-19 21:50:44,17831.0,3825.0,,
2141,15,60,10800,0.7874999,2020-07-20 01:10:59,,,,
22301,15,60,10800,0.7874999,2020-07-20 01:10:59,17836.0,2141.0,,
22299,15,60,10800,0.7874999,2020-07-20 01:10:59,17834.0,13370.0,2141.0,
22300,15,60,10800,0.7874999,2020-07-20 01:10:59,2141.0,,,
22302,15,60,10800,0.7874999,2020-07-20 01:10:59,17835.0,13369.0,6580.0,2141.0
22305,15,60,10800,0.7874999,2020-07-20 04:50:09,17838.0,13371.0,10630.0,6191.0
38647,15,60,10800,0.7874999,2020-07-20 04:50:09,,,,
22303,15,60,10800,0.7874999,2020-07-20 04:50:09,17837.0,22419.0,,
22304,15,60,10800,0.7874999,2020-07-20 04:50:09,30533.0,,,
22306,15,60,10800,0.7874999,2020-07-20 04:50:09,17839.0,13372.0,14305.0,
38648,15,60,10800,0.7874999,2020-07-20 08:20:25,,,,
22310,15,60,10800,0.7874999,2020-07-20 08:20:25,30534.0,,,
22309,15,60,10800,0.7874999,2020-07-20 08:20:25,17841.0,13373.0,14306.0,
22307,15,60,10800,0.7874999,2020-07-20 08:20:25,17840.0,13374.0,10631.0,6192.0
22308,15,60,10800,0.7874999,2020-07-20 08:20:25,17842.0,22420.0,,
22311,15,60,10800,0.7874999,2020-07-20 09:00:19,17845.0,13375.0,13952.0,
22313,15,60,10800,0.7874999,2020-07-20 09:00:19,17843.0,22066.0,,
22314,15,60,10800,0.7874999,2020-07-20 09:00:19,30180.0,,,
22312,15,60,10800,0.7874999,2020-07-20 09:00:19,17844.0,13376.0,10277.0,5838.0
38294,15,60,10800,0.7874999,2020-07-20 09:00:19,,,,
2552,15,60,10800,0.7874999,2020-07-20 10:20:37,,,,
22315,15,60,10800,0.7874999,2020-07-20 10:20:37,2552.0,,,
22316,15,60,10800,0.7874999,2020-07-20 10:20:37,17846.0,13378.0,6991.0,2552.0
22317,15,60,10800,0.7874999,2020-07-20 10:20:37,17847.0,13377.0,2552.0,
22318,15,60,10800,0.7874999,2020-07-20 10:20:37,17848.0,2552.0,,
22319,15,60,10800,0.7874999,2020-07-20 15:00:13,17849.0,2878.0,,
22320,15,60,10800,0.7874999,2020-07-20 15:00:13,17850.0,13379.0,7317.0,2878.0
22321,15,60,10800,0.7874999,2020-07-20 15:00:13,17851.0,13380.0,2878.0,
22322,15,60,10800,0.7874999,2020-07-20 15:00:13,2878.0,,,
2878,15,60,10800,0.7874999,2020-07-20 15:00:13,,,,
1217,15,60,10800,0.7874999,2020-07-20 15:50:16,,,,
22323,15,60,10800,0.7874999,2020-07-20 15:50:16,17853.0,13382.0,1217.0,
22326,15,60,10800,0.7874999,2020-07-20 15:50:16,17852.0,13381.0,5656.0,1217.0
22325,15,60,10800,0.7874999,2020-07-20 15:50:16,1217.0,,,
22324,15,60,10800,0.7874999,2020-07-20 15:50:16,17854.0,1217.0,,
3300,15,60,10800,0.7874999,2020-07-20 16:10:47,,,,
22327,15,60,10800,0.7874999,2020-07-20 16:10:47,17857.0,13384.0,3300.0,
22328,15,60,10800,0.7874999,2020-07-20 16:10:47,17856.0,13383.0,7739.0,3300.0
22329,15,60,10800,0.7874999,2020-07-20 16:10:47,17855.0,3300.0,,
22330,15,60,10800,0.7874999,2020-07-20 16:10:47,3300.0,,,
22331,15,60,10800,0.7874999,2020-07-20 18:10:06,30181.0,,,
22332,15,60,10800,0.7874999,2020-07-20 18:10:06,17860.0,13386.0,10278.0,5839.0
22333,15,60,10800,0.7874999,2020-07-20 18:10:06,17859.0,22067.0,,
22334,15,60,10800,0.7874999,2020-07-20 18:10:06,17858.0,13385.0,13953.0,
38295,15,60,10800,0.7874999,2020-07-20 18:10:06,,,,
22335,15,60,10800,0.7874999,2020-07-20 18:55:31,17861.0,13388.0,798.0,
22336,15,60,10800,0.7874999,2020-07-20 18:55:31,17862.0,13387.0,5237.0,798.0
22337,15,60,10800,0.7874999,2020-07-20 18:55:31,17863.0,798.0,,
798,15,60,10800,0.7874999,2020-07-20 18:55:31,,,,
22338,15,60,10800,0.7874999,2020-07-20 18:55:31,798.0,,,
22340,15,60,10800,0.7874999,2020-07-20 20:00:00,17864.0,322.0,,
322,15,60,10800,0.7874999,2020-07-20 20:00:00,,,,
22339,15,60,10800,0.7874999,2020-07-20 20:00:00,322.0,,,
22342,15,60,10800,0.7874999,2020-07-20 20:00:00,17866.0,13390.0,322.0,
22341,15,60,10800,0.7874999,2020-07-20 20:00:00,17865.0,13389.0,4761.0,322.0
22344,15,60,10800,0.7874999,2020-07-20 20:00:26,17867.0,3301.0,,
22345,15,60,10800,0.7874999,2020-07-20 20:00:26,17868.0,13391.0,3301.0,
22346,15,60,10800,0.7874999,2020-07-20 20:00:26,17869.0,13392.0,7740.0,3301.0
3301,15,60,10800,0.7874999,2020-07-20 20:00:26,,,,
22343,15,60,10800,0.7874999,2020-07-20 20:00:26,3301.0,,,
22347,15,60,10800,0.7874999,2020-07-20 20:00:49,29118.0,,,
22348,15,60,10800,0.7874999,2020-07-20 20:00:49,17870.0,13394.0,12890.0,
22349,15,60,10800,0.7874999,2020-07-20 20:00:49,17871.0,13393.0,9215.0,4776.0
22350,15,60,10800,0.7874999,2020-07-20 20:00:49,17872.0,21004.0,,
37232,15,60,10800,0.7874999,2020-07-20 20:00:49,,,,
22354,15,60,10800,0.7874999,2020-07-20 20:00:53,17875.0,2142.0,,
22352,15,60,10800,0.7874999,2020-07-20 20:00:53,17874.0,13396.0,6581.0,2142.0
22351,15,60,10800,0.7874999,2020-07-20 20:00:53,17873.0,13395.0,2142.0,
22353,15,60,10800,0.7874999,2020-07-20 20:00:53,2142.0,,,
2142,15,60,10800,0.7874999,2020-07-20 20:00:53,,,,
2553,15,60,10800,0.7874999,2020-07-20 20:30:52,,,,
22355,15,60,10800,0.7874999,2020-07-20 20:30:52,17876.0,13398.0,6992.0,2553.0
22356,15,60,10800,0.7874999,2020-07-20 20:30:52,2553.0,,,
22357,15,60,10800,0.7874999,2020-07-20 20:30:52,17877.0,2553.0,,
22358,15,60,10800,0.7874999,2020-07-20 20:30:52,17878.0,13397.0,2553.0,
2879,15,60,10800,0.7874999,2020-07-20 20:50:42,,,,
22359,15,60,10800,0.7874999,2020-07-20 20:50:42,17879.0,2879.0,,
22360,15,60,10800,0.7874999,2020-07-20 20:50:42,17880.0,13399.0,2879.0,
22361,15,60,10800,0.7874999,2020-07-20 20:50:42,17881.0,13400.0,7318.0,2879.0
22362,15,60,10800,0.7874999,2020-07-20 20:50:42,2879.0,,,
39084,15,60,10800,0.7874999,2020-07-20 21:10:12,,,,
22363,15,60,10800,0.7874999,2020-07-20 21:10:12,30970.0,,,
22364,15,60,10800,0.7874999,2020-07-20 21:10:12,17882.0,13401.0,11067.0,6628.0
22365,15,60,10800,0.7874999,2020-07-20 21:10:12,17883.0,22856.0,,
22366,15,60,10800,0.7874999,2020-07-20 21:10:12,17884.0,13402.0,14742.0,
22367,15,60,10800,0.7874999,2020-07-20 21:40:43,17887.0,4290.0,,
4290,15,60,10800,0.7874999,2020-07-20 21:40:43,,,,
22370,15,60,10800,0.7874999,2020-07-20 21:40:43,17886.0,13404.0,8729.0,4290.0
22369,15,60,10800,0.7874999,2020-07-20 21:40:43,17885.0,13403.0,4290.0,
22368,15,60,10800,0.7874999,2020-07-20 21:40:43,4290.0,,,
22372,15,60,10800,0.7874999,2020-07-20 22:30:35,17888.0,13405.0,10018.0,5579.0
22371,15,60,10800,0.7874999,2020-07-20 22:30:35,29921.0,,,
22373,15,60,10800,0.7874999,2020-07-20 22:30:35,17889.0,13406.0,13693.0,
38035,15,60,10800,0.7874999,2020-07-20 22:30:35,,,,
22374,15,60,10800,0.7874999,2020-07-20 22:30:35,17890.0,21807.0,,
22378,15,60,10800,0.7874999,2020-07-21 06:00:36,323.0,,,
22377,15,60,10800,0.7874999,2020-07-21 06:00:36,17891.0,13408.0,323.0,
323,15,60,10800,0.7874999,2020-07-21 06:00:36,,,,
22375,15,60,10800,0.7874999,2020-07-21 06:00:36,17893.0,13407.0,4762.0,323.0
22376,15,60,10800,0.7874999,2020-07-21 06:00:36,17892.0,323.0,,
1646,15,60,10800,0.7874999,2020-07-21 06:50:00,,,,
22382,15,60,10800,0.7874999,2020-07-21 06:50:00,1646.0,,,
22381,15,60,10800,0.7874999,2020-07-21 06:50:00,17896.0,1646.0,,
22380,15,60,10800,0.7874999,2020-07-21 06:50:00,17895.0,13410.0,1646.0,
22379,15,60,10800,0.7874999,2020-07-21 06:50:00,17894.0,13409.0,6085.0,1646.0
799,15,60,10800,0.7874999,2020-07-21 07:45:56,,,,
22383,15,60,10800,0.7874999,2020-07-21 07:45:56,799.0,,,
22384,15,60,10800,0.7874999,2020-07-21 07:45:56,17897.0,799.0,,
22385,15,60,10800,0.7874999,2020-07-21 07:45:56,17899.0,13411.0,799.0,
22386,15,60,10800,0.7874999,2020-07-21 07:45:56,17898.0,13412.0,5238.0,799.0
22387,15,60,10800,0.7874999,2020-07-21 08:30:27,17901.0,13414.0,8730.0,4291.0
22388,15,60,10800,0.7874999,2020-07-21 08:30:27,17902.0,4291.0,,
22389,15,60,10800,0.7874999,2020-07-21 08:30:27,17900.0,13413.0,4291.0,
22390,15,60,10800,0.7874999,2020-07-21 08:30:27,4291.0,,,
4291,15,60,10800,0.7874999,2020-07-21 08:30:27,,,,
324,15,60,10800,0.7874999,2020-07-21 10:20:32,,,,
22394,15,60,10800,0.7874999,2020-07-21 10:20:32,17903.0,324.0,,
22392,15,60,10800,0.7874999,2020-07-21 10:20:32,17905.0,13416.0,4763.0,324.0
22391,15,60,10800,0.7874999,2020-07-21 10:20:32,324.0,,,
22393,15,60,10800,0.7874999,2020-07-21 10:20:32,17904.0,13415.0,324.0,
22395,15,60,10800,0.7874999,2020-07-21 10:50:36,3826.0,,,
22396,15,60,10800,0.7874999,2020-07-21 10:50:36,17908.0,3826.0,,
22397,15,60,10800,0.7874999,2020-07-21 10:50:36,17907.0,13417.0,8265.0,3826.0
3826,15,60,10800,0.7874999,2020-07-21 10:50:36,,,,
22398,15,60,10800,0.7874999,2020-07-21 10:50:36,17906.0,13418.0,3826.0,
39878,15,60,10800,0.7874999,2020-07-21 11:30:35,,,,
22399,15,60,10800,0.7874999,2020-07-21 11:30:35,17910.0,23650.0,,
22401,15,60,10800,0.7874999,2020-07-21 11:30:35,31764.0,,,
22400,15,60,10800,0.7874999,2020-07-21 11:30:35,17909.0,13420.0,15536.0,
22402,15,60,10800,0.7874999,2020-07-21 11:30:35,17911.0,13419.0,11861.0,7422.0
22403,15,60,10800,0.7874999,2020-07-21 13:50:15,17912.0,13422.0,1647.0,
22404,15,60,10800,0.7874999,2020-07-21 13:50:15,17913.0,1647.0,,
22405,15,60,10800,0.7874999,2020-07-21 13:50:15,17914.0,13421.0,6086.0,1647.0
22406,15,60,10800,0.7874999,2020-07-21 13:50:15,1647.0,,,
1647,15,60,10800,0.7874999,2020-07-21 13:50:15,,,,
22408,15,60,10800,0.7874999,2020-07-21 14:40:35,17916.0,13424.0,15069.0,
39411,15,60,10800,0.7874999,2020-07-21 14:40:35,,,,
22407,15,60,10800,0.7874999,2020-07-21 14:40:35,31297.0,,,
22409,15,60,10800,0.7874999,2020-07-21 14:40:35,17917.0,23183.0,,
22410,15,60,10800,0.7874999,2020-07-21 14:40:35,17915.0,13423.0,11394.0,6955.0
22414,15,60,10800,0.7874999,2020-07-21 17:40:54,1648.0,,,
22413,15,60,10800,0.7874999,2020-07-21 17:40:54,17918.0,1648.0,,
1648,15,60,10800,0.7874999,2020-07-21 17:40:54,,,,
22411,15,60,10800,0.7874999,2020-07-21 17:40:54,17920.0,13425.0,1648.0,
22412,15,60,10800,0.7874999,2020-07-21 17:40:54,17919.0,13426.0,6087.0,1648.0
22418,15,60,10800,0.7874999,2020-07-21 18:20:19,17922.0,2880.0,,
22415,15,60,10800,0.7874999,2020-07-21 18:20:19,17923.0,13428.0,2880.0,
22416,15,60,10800,0.7874999,2020-07-21 18:20:19,2880.0,,,
2880,15,60,10800,0.7874999,2020-07-21 18:20:19,,,,
22417,15,60,10800,0.7874999,2020-07-21 18:20:19,17921.0,13427.0,7319.0,2880.0
22419,15,60,10800,0.7874999,2020-07-21 18:20:56,17926.0,13430.0,6582.0,2143.0
22420,15,60,10800,0.7874999,2020-07-21 18:20:56,2143.0,,,
22421,15,60,10800,0.7874999,2020-07-21 18:20:56,17924.0,2143.0,,
22422,15,60,10800,0.7874999,2020-07-21 18:20:56,17925.0,13429.0,2143.0,
2143,15,60,10800,0.7874999,2020-07-21 18:20:56,,,,
325,15,60,10800,0.7874999,2020-07-21 18:40:31,,,,
22424,15,60,10800,0.7874999,2020-07-21 18:40:31,17928.0,325.0,,
22425,15,60,10800,0.7874999,2020-07-21 18:40:31,325.0,,,
22426,15,60,10800,0.7874999,2020-07-21 18:40:31,17929.0,13431.0,4764.0,325.0
22423,15,60,10800,0.7874999,2020-07-21 18:40:31,17927.0,13432.0,325.0,
3827,15,60,10800,0.7874999,2020-07-21 18:50:31,,,,
22429,15,60,10800,0.7874999,2020-07-21 18:50:31,17932.0,13434.0,3827.0,
22430,15,60,10800,0.7874999,2020-07-21 18:50:31,3827.0,,,
22428,15,60,10800,0.7874999,2020-07-21 18:50:31,17931.0,13433.0,8266.0,3827.0
22427,15,60,10800,0.7874999,2020-07-21 18:50:31,17930.0,3827.0,,
22432,15,60,10800,0.7874999,2020-07-21 18:50:46,17934.0,21521.0,,
22433,15,60,10800,0.7874999,2020-07-21 18:50:46,17935.0,13436.0,9732.0,5293.0
22434,15,60,10800,0.7874999,2020-07-21 18:50:46,29635.0,,,
37749,15,60,10800,0.7874999,2020-07-21 18:50:46,,,,
22431,15,60,10800,0.7874999,2020-07-21 18:50:46,17933.0,13435.0,13407.0,
22438,15,60,10800,0.7874999,2020-07-21 19:30:57,30535.0,,,
22436,15,60,10800,0.7874999,2020-07-21 19:30:57,17937.0,22421.0,,
22435,15,60,10800,0.7874999,2020-07-21 19:30:57,17936.0,13437.0,14307.0,
38649,15,60,10800,0.7874999,2020-07-21 19:30:57,,,,
22437,15,60,10800,0.7874999,2020-07-21 19:30:57,17938.0,13438.0,10632.0,6193.0
22440,15,60,10800,0.7874999,2020-07-21 19:40:42,17940.0,13439.0,14546.0,
22439,15,60,10800,0.7874999,2020-07-21 19:40:42,17939.0,22660.0,,
38888,15,60,10800,0.7874999,2020-07-21 19:40:42,,,,
22441,15,60,10800,0.7874999,2020-07-21 19:40:42,17941.0,13440.0,10871.0,6432.0
22442,15,60,10800,0.7874999,2020-07-21 19:40:42,30774.0,,,
22446,15,60,10800,0.7874999,2020-07-21 19:50:18,31298.0,,,
22445,15,60,10800,0.7874999,2020-07-21 19:50:18,17944.0,13441.0,11395.0,6956.0
39412,15,60,10800,0.7874999,2020-07-21 19:50:18,,,,
22443,15,60,10800,0.7874999,2020-07-21 19:50:18,17943.0,23184.0,,
22444,15,60,10800,0.7874999,2020-07-21 19:50:18,17942.0,13442.0,15070.0,
22448,15,60,10800,0.7874999,2020-07-21 20:00:39,17946.0,13443.0,15537.0,
22449,15,60,10800,0.7874999,2020-07-21 20:00:39,17947.0,23651.0,,
22450,15,60,10800,0.7874999,2020-07-21 20:00:39,31765.0,,,
39879,15,60,10800,0.7874999,2020-07-21 20:00:39,,,,
22447,15,60,10800,0.7874999,2020-07-21 20:00:39,17945.0,13444.0,11862.0,7423.0
22454,15,60,10800,0.7874999,2020-07-21 20:20:44,1218.0,,,
22453,15,60,10800,0.7874999,2020-07-21 20:20:44,17948.0,1218.0,,
1218,15,60,10800,0.7874999,2020-07-21 20:20:44,,,,
22451,15,60,10800,0.7874999,2020-07-21 20:20:44,17950.0,13445.0,1218.0,
22452,15,60,10800,0.7874999,2020-07-21 20:20:44,17949.0,13446.0,5657.0,1218.0
22455,15,60,10800,0.7874999,2020-07-21 21:50:53,17951.0,13448.0,326.0,
326,15,60,10800,0.7874999,2020-07-21 21:50:53,,,,
22456,15,60,10800,0.7874999,2020-07-21 21:50:53,17953.0,326.0,,
22457,15,60,10800,0.7874999,2020-07-21 21:50:53,326.0,,,
22458,15,60,10800,0.7874999,2020-07-21 21:50:53,17952.0,13447.0,4765.0,326.0
2144,15,60,10800,0.7874999,2020-07-21 22:30:07,,,,
22461,15,60,10800,0.7874999,2020-07-21 22:30:07,17955.0,2144.0,,
22460,15,60,10800,0.7874999,2020-07-21 22:30:07,17956.0,13450.0,2144.0,
22462,15,60,10800,0.7874999,2020-07-21 22:30:07,17954.0,13449.0,6583.0,2144.0
22459,15,60,10800,0.7874999,2020-07-21 22:30:07,2144.0,,,
37233,15,60,10800,0.7874999,2020-07-21 22:50:46,,,,
22463,15,60,10800,0.7874999,2020-07-21 22:50:46,17959.0,13451.0,12891.0,
22464,15,60,10800,0.7874999,2020-07-21 22:50:46,17957.0,21005.0,,
22465,15,60,10800,0.7874999,2020-07-21 22:50:46,17958.0,13452.0,9216.0,4777.0
22466,15,60,10800,0.7874999,2020-07-21 22:50:46,29119.0,,,
22470,15,60,10800,0.7874999,2020-07-22 01:30:22,32236.0,,,
22467,15,60,10800,0.7874999,2020-07-22 01:30:22,17960.0,13454.0,16008.0,
40350,15,60,10800,0.7874999,2020-07-22 01:30:22,,,,
22468,15,60,10800,0.7874999,2020-07-22 01:30:22,17961.0,24122.0,,
22469,15,60,10800,0.7874999,2020-07-22 01:30:22,17962.0,13453.0,12333.0,7894.0
1219,15,60,10800,0.7874999,2020-07-22 02:30:41,,,,
22474,15,60,10800,0.7874999,2020-07-22 02:30:41,17965.0,1219.0,,
22473,15,60,10800,0.7874999,2020-07-22 02:30:41,17963.0,13456.0,5658.0,1219.0
22472,15,60,10800,0.7874999,2020-07-22 02:30:41,17964.0,13455.0,1219.0,
22471,15,60,10800,0.7874999,2020-07-22 02:30:41,1219.0,,,
22475,15,60,10800,0.7874999,2020-07-22 05:20:11,17968.0,24123.0,,
40351,15,60,10800,0.7874999,2020-07-22 05:20:11,,,,
22476,15,60,10800,0.7874999,2020-07-22 05:20:11,32237.0,,,
22477,15,60,10800,0.7874999,2020-07-22 05:20:11,17966.0,13458.0,12334.0,7895.0
22478,15,60,10800,0.7874999,2020-07-22 05:20:11,17967.0,13457.0,16009.0,
22479,15,60,10800,0.7874999,2020-07-22 06:30:33,17969.0,13460.0,13408.0,
22481,15,60,10800,0.7874999,2020-07-22 06:30:33,17971.0,21522.0,,
22482,15,60,10800,0.7874999,2020-07-22 06:30:33,29636.0,,,
37750,15,60,10800,0.7874999,2020-07-22 06:30:33,,,,
22480,15,60,10800,0.7874999,2020-07-22 06:30:33,17970.0,13459.0,9733.0,5294.0
22483,15,60,10800,0.7874999,2020-07-22 07:10:30,17974.0,13461.0,14547.0,
22484,15,60,10800,0.7874999,2020-07-22 07:10:30,17973.0,22661.0,,
22485,15,60,10800,0.7874999,2020-07-22 07:10:30,30775.0,,,
22486,15,60,10800,0.7874999,2020-07-22 07:10:30,17972.0,13462.0,10872.0,6433.0
38889,15,60,10800,0.7874999,2020-07-22 07:10:30,,,,
800,15,60,10800,0.7874999,2020-07-22 07:25:03,,,,
22490,15,60,10800,0.7874999,2020-07-22 07:25:03,17975.0,800.0,,
22487,15,60,10800,0.7874999,2020-07-22 07:25:03,800.0,,,
22488,15,60,10800,0.7874999,2020-07-22 07:25:03,17976.0,13463.0,5239.0,800.0
